timestamp,location-long,location-lat,tag-local-identifier,individual-local-identifier
19-11-2019 07:24,83.459967,-35.376833,SNA01,AP3
19-11-2019 07:29,83.447433,-35.39645,SNA01,AP3
19-11-2019 07:34,83.466967,-35.41745,SNA01,AP3
19-11-2019 07:39,83.469917,-35.428567,SNA01,AP3
19-11-2019 07:44,83.47085,-35.435617,SNA01,AP3
19-11-2019 07:50,83.4647,-35.441117,SNA01,AP3
19-11-2019 07:55,83.4561,-35.451767,SNA01,AP3
19-11-2019 08:00,83.449067,-35.466933,SNA01,AP3
19-11-2019 08:05,83.449133,-35.467133,SNA01,AP3
19-11-2019 08:10,83.449267,-35.467317,SNA01,AP3
19-11-2019 08:15,83.44945,-35.467717,SNA01,AP3
19-11-2019 08:21,83.449717,-35.46785,SNA01,AP3
19-11-2019 08:26,83.4499,-35.4681,SNA01,AP3
19-11-2019 08:31,83.450167,-35.468467,SNA01,AP3
19-11-2019 08:36,83.45075,-35.468317,SNA01,AP3
19-11-2019 08:42,83.450933,-35.468867,SNA01,AP3
19-11-2019 08:47,83.45165,-35.469017,SNA01,AP3
19-11-2019 08:53,83.450283,-35.469833,SNA01,AP3
19-11-2019 08:58,83.4506,-35.470133,SNA01,AP3
19-11-2019 09:03,83.450733,-35.470383,SNA01,AP3
19-11-2019 09:08,83.450867,-35.470633,SNA01,AP3
19-11-2019 09:13,83.451033,-35.470883,SNA01,AP3
19-11-2019 09:18,83.451117,-35.4712,SNA01,AP3
19-11-2019 09:23,83.451283,-35.471517,SNA01,AP3
19-11-2019 09:29,83.45055,-35.473033,SNA01,AP3
19-11-2019 09:34,83.4508,-35.47355,SNA01,AP3
19-11-2019 09:39,83.451367,-35.474167,SNA01,AP3
19-11-2019 09:44,83.451333,-35.474467,SNA01,AP3
19-11-2019 09:49,83.45155,-35.475067,SNA01,AP3
19-11-2019 09:54,83.451783,-35.475617,SNA01,AP3
19-11-2019 09:59,83.45205,-35.476217,SNA01,AP3
19-11-2019 10:04,83.452167,-35.476733,SNA01,AP3
19-11-2019 10:10,83.452467,-35.477283,SNA01,AP3
19-11-2019 10:15,83.452717,-35.4778,SNA01,AP3
19-11-2019 10:20,83.452983,-35.478383,SNA01,AP3
19-11-2019 10:25,83.453483,-35.4787,SNA01,AP3
19-11-2019 10:30,83.453867,-35.4791,SNA01,AP3
19-11-2019 10:35,83.454283,-35.479483,SNA01,AP3
19-11-2019 10:40,83.45465,-35.479883,SNA01,AP3
19-11-2019 10:46,83.455067,-35.4803,SNA01,AP3
19-11-2019 10:51,83.455383,-35.48075,SNA01,AP3
19-11-2019 10:56,83.455717,-35.481217,SNA01,AP3
19-11-2019 11:01,83.4559,-35.48175,SNA01,AP3
19-11-2019 18:03,83.252933,-35.694467,SNA01,AP3
19-11-2019 18:08,83.237433,-35.706967,SNA01,AP3
19-11-2019 18:13,83.21385,-35.725083,SNA01,AP3
19-11-2019 18:19,83.19475,-35.7377,SNA01,AP3
19-11-2019 18:24,83.17985,-35.755167,SNA01,AP3
19-11-2019 18:29,83.160017,-35.765733,SNA01,AP3
19-11-2019 18:34,83.139833,-35.788933,SNA01,AP3
19-11-2019 18:39,83.12695,-35.809183,SNA01,AP3
19-11-2019 18:44,83.116117,-35.832667,SNA01,AP3
19-11-2019 18:50,83.09815,-35.853683,SNA01,AP3
19-11-2019 18:55,83.0864,-35.884617,SNA01,AP3
19-11-2019 19:00,83.072483,-35.906033,SNA01,AP3
19-11-2019 19:05,83.06065,-35.931167,SNA01,AP3
19-11-2019 19:10,83.047167,-35.960167,SNA01,AP3
19-11-2019 19:16,83.041467,-35.968867,SNA01,AP3
19-11-2019 19:21,83.043717,-35.96605,SNA01,AP3
19-11-2019 19:26,83.044333,-35.961967,SNA01,AP3
19-11-2019 19:31,83.04925,-35.960117,SNA01,AP3
19-11-2019 19:36,83.056067,-35.9597,SNA01,AP3
19-11-2019 19:41,83.05505,-35.957317,SNA01,AP3
19-11-2019 19:47,83.055,-35.9576,SNA01,AP3
19-11-2019 19:52,83.048567,-35.9687,SNA01,AP3
19-11-2019 19:57,83.037517,-35.996667,SNA01,AP3
19-11-2019 20:02,83.022367,-36.021067,SNA01,AP3
19-11-2019 20:07,83.015433,-36.052183,SNA01,AP3
19-11-2019 20:12,83.018567,-36.079583,SNA01,AP3
19-11-2019 20:18,83.016133,-36.101683,SNA01,AP3
19-11-2019 20:23,82.997917,-36.1172,SNA01,AP3
19-11-2019 20:28,82.981767,-36.14285,SNA01,AP3
19-11-2019 20:33,82.9625,-36.172867,SNA01,AP3
19-11-2019 20:38,82.943133,-36.190517,SNA01,AP3
19-11-2019 20:44,82.923217,-36.211917,SNA01,AP3
19-11-2019 20:49,82.906367,-36.24005,SNA01,AP3
19-11-2019 20:54,82.907267,-36.265417,SNA01,AP3
19-11-2019 20:59,82.915767,-36.262417,SNA01,AP3
19-11-2019 21:04,82.923683,-36.261783,SNA01,AP3
19-11-2019 21:09,82.928167,-36.26525,SNA01,AP3
19-11-2019 21:15,82.934533,-36.28135,SNA01,AP3
19-11-2019 21:20,82.9341,-36.3068,SNA01,AP3
19-11-2019 21:25,82.921017,-36.337483,SNA01,AP3
19-11-2019 21:30,82.911283,-36.36615,SNA01,AP3
19-11-2019 21:35,82.90145,-36.400383,SNA01,AP3
19-11-2019 21:41,82.886583,-36.43165,SNA01,AP3
19-11-2019 21:46,82.881083,-36.4558,SNA01,AP3
19-11-2019 21:51,82.86815,-36.47905,SNA01,AP3
19-11-2019 21:56,82.860483,-36.512733,SNA01,AP3
19-11-2019 22:01,82.85105,-36.5261,SNA01,AP3
19-11-2019 22:07,82.8409,-36.553483,SNA01,AP3
19-11-2019 22:12,82.8294,-36.586483,SNA01,AP3
19-11-2019 22:17,82.823767,-36.59955,SNA01,AP3
19-11-2019 22:22,82.825567,-36.6002,SNA01,AP3
19-11-2019 22:27,82.827033,-36.60085,SNA01,AP3
19-11-2019 22:32,82.823133,-36.611083,SNA01,AP3
19-11-2019 22:38,82.807367,-36.639233,SNA01,AP3
19-11-2019 22:43,82.786217,-36.65985,SNA01,AP3
19-11-2019 22:48,82.775317,-36.673367,SNA01,AP3
19-11-2019 22:53,82.763083,-36.6914,SNA01,AP3
19-11-2019 22:58,82.762633,-36.707033,SNA01,AP3
19-11-2019 23:04,82.751617,-36.7383,SNA01,AP3
19-11-2019 23:09,82.735767,-36.7666,SNA01,AP3
19-11-2019 23:14,82.72635,-36.796567,SNA01,AP3
19-11-2019 23:19,82.705117,-36.820817,SNA01,AP3
19-11-2019 23:24,82.687233,-36.846483,SNA01,AP3
19-11-2019 23:29,82.6666,-36.872167,SNA01,AP3
19-11-2019 23:35,82.6514,-36.887333,SNA01,AP3
19-11-2019 23:40,82.651367,-36.88805,SNA01,AP3
19-11-2019 23:45,82.6312,-36.9063,SNA01,AP3
19-11-2019 23:50,82.606317,-36.923067,SNA01,AP3
19-11-2019 23:55,82.5801,-36.945883,SNA01,AP3
20-11-2019 00:01,82.562267,-36.968683,SNA01,AP3
20-11-2019 00:06,82.540333,-36.994567,SNA01,AP3
20-11-2019 00:11,82.517717,-37.0196,SNA01,AP3
20-11-2019 00:16,82.499183,-37.02825,SNA01,AP3
20-11-2019 00:21,82.496533,-37.037033,SNA01,AP3
20-11-2019 00:26,82.497233,-37.046967,SNA01,AP3
20-11-2019 00:32,82.496833,-37.055783,SNA01,AP3
20-11-2019 00:37,82.497217,-37.065817,SNA01,AP3
20-11-2019 00:42,82.497617,-37.066217,SNA01,AP3
20-11-2019 00:47,82.496733,-37.08525,SNA01,AP3
20-11-2019 00:52,82.49715,-37.092483,SNA01,AP3
20-11-2019 00:57,82.5004,-37.104783,SNA01,AP3
20-11-2019 01:03,82.502783,-37.113933,SNA01,AP3
20-11-2019 01:08,82.504883,-37.123883,SNA01,AP3
20-11-2019 01:13,82.506817,-37.133667,SNA01,AP3
20-11-2019 01:18,82.506933,-37.1379,SNA01,AP3
20-11-2019 01:23,82.503717,-37.151933,SNA01,AP3
20-11-2019 01:28,82.507217,-37.16255,SNA01,AP3
20-11-2019 01:34,82.501117,-37.183083,SNA01,AP3
20-11-2019 01:39,82.480483,-37.21155,SNA01,AP3
20-11-2019 01:44,82.477433,-37.2131,SNA01,AP3
20-11-2019 01:49,82.4783,-37.212817,SNA01,AP3
20-11-2019 01:54,82.478883,-37.212667,SNA01,AP3
20-11-2019 01:59,82.479567,-37.212417,SNA01,AP3
20-11-2019 02:05,82.457367,-37.231867,SNA01,AP3
20-11-2019 02:10,82.4351,-37.25655,SNA01,AP3
20-11-2019 02:15,82.410067,-37.279033,SNA01,AP3
20-11-2019 02:20,82.38495,-37.302383,SNA01,AP3
20-11-2019 02:25,82.35495,-37.328417,SNA01,AP3
20-11-2019 02:30,82.327167,-37.34945,SNA01,AP3
20-11-2019 02:36,82.298933,-37.375133,SNA01,AP3
20-11-2019 02:41,82.27505,-37.39995,SNA01,AP3
20-11-2019 02:46,82.251,-37.422967,SNA01,AP3
20-11-2019 02:51,82.228117,-37.450217,SNA01,AP3
20-11-2019 02:56,82.2012,-37.47125,SNA01,AP3
20-11-2019 03:02,82.177567,-37.498933,SNA01,AP3
20-11-2019 03:07,82.1723,-37.505883,SNA01,AP3
20-11-2019 03:12,82.160017,-37.50795,SNA01,AP3
20-11-2019 03:17,82.161033,-37.507683,SNA01,AP3
20-11-2019 03:22,82.147433,-37.52485,SNA01,AP3
20-11-2019 03:27,82.160667,-37.528233,SNA01,AP3
20-11-2019 03:33,82.171,-37.5315,SNA01,AP3
20-11-2019 03:38,82.180717,-37.5336,SNA01,AP3
20-11-2019 03:43,82.19295,-37.53725,SNA01,AP3
20-11-2019 03:48,82.202933,-37.5388,SNA01,AP3
20-11-2019 03:53,82.2119,-37.539017,SNA01,AP3
20-11-2019 03:59,82.21845,-37.533033,SNA01,AP3
20-11-2019 04:04,82.208233,-37.5434,SNA01,AP3
20-11-2019 04:09,82.1981,-37.555767,SNA01,AP3
20-11-2019 04:14,82.178017,-37.5834,SNA01,AP3
20-11-2019 04:20,82.154567,-37.613517,SNA01,AP3
20-11-2019 04:25,82.15795,-37.618983,SNA01,AP3
20-11-2019 04:30,82.169,-37.622867,SNA01,AP3
20-11-2019 04:35,82.180233,-37.628083,SNA01,AP3
20-11-2019 04:40,82.192083,-37.6312,SNA01,AP3
20-11-2019 04:45,82.205317,-37.635517,SNA01,AP3
20-11-2019 04:51,82.214767,-37.639383,SNA01,AP3
20-11-2019 04:56,82.224283,-37.6465,SNA01,AP3
20-11-2019 05:07,82.244033,-37.657417,SNA01,AP3
20-11-2019 05:12,82.255617,-37.659383,SNA01,AP3
20-11-2019 05:18,82.26425,-37.6627,SNA01,AP3
20-11-2019 05:23,82.276183,-37.667717,SNA01,AP3
20-11-2019 05:28,82.286833,-37.671867,SNA01,AP3
20-11-2019 05:33,82.295783,-37.67825,SNA01,AP3
20-11-2019 05:38,82.305367,-37.683833,SNA01,AP3
20-11-2019 05:43,82.314733,-37.6882,SNA01,AP3
20-11-2019 05:49,82.325283,-37.6906,SNA01,AP3
20-11-2019 05:54,82.335483,-37.69425,SNA01,AP3
20-11-2019 05:59,82.345617,-37.698,SNA01,AP3
20-11-2019 06:04,82.3549,-37.70165,SNA01,AP3
20-11-2019 06:09,82.368417,-37.701583,SNA01,AP3
20-11-2019 06:14,82.377783,-37.703367,SNA01,AP3
20-11-2019 06:19,82.3853,-37.70525,SNA01,AP3
20-11-2019 06:25,82.398333,-37.708317,SNA01,AP3
20-11-2019 06:30,82.402833,-37.70815,SNA01,AP3
20-11-2019 06:35,82.40355,-37.708267,SNA01,AP3
20-11-2019 06:40,82.403967,-37.708167,SNA01,AP3
20-11-2019 06:45,82.427567,-37.713883,SNA01,AP3
20-11-2019 06:50,82.404367,-37.727333,SNA01,AP3
20-11-2019 06:56,82.3912,-37.741633,SNA01,AP3
20-11-2019 07:01,82.389233,-37.7461,SNA01,AP3
20-11-2019 07:06,82.364983,-37.761867,SNA01,AP3
20-11-2019 07:11,82.338383,-37.779433,SNA01,AP3
20-11-2019 07:16,82.316733,-37.79705,SNA01,AP3
20-11-2019 07:21,82.3155,-37.797167,SNA01,AP3
20-11-2019 07:26,82.3158,-37.797567,SNA01,AP3
20-11-2019 07:32,82.29645,-37.80875,SNA01,AP3
20-11-2019 07:37,82.27785,-37.81665,SNA01,AP3
20-11-2019 07:42,82.2562,-37.82885,SNA01,AP3
20-11-2019 07:47,82.238,-37.835617,SNA01,AP3
20-11-2019 07:52,82.222033,-37.845783,SNA01,AP3
20-11-2019 07:57,82.202417,-37.858,SNA01,AP3
20-11-2019 08:03,82.179933,-37.871733,SNA01,AP3
20-11-2019 08:08,82.15625,-37.885933,SNA01,AP3
20-11-2019 08:13,82.135233,-37.894317,SNA01,AP3
20-11-2019 08:18,82.110883,-37.907517,SNA01,AP3
20-11-2019 08:23,82.088033,-37.92165,SNA01,AP3
20-11-2019 08:28,82.066283,-37.933833,SNA01,AP3
20-11-2019 08:34,82.043833,-37.942033,SNA01,AP3
20-11-2019 08:39,82.021633,-37.9523,SNA01,AP3
20-11-2019 08:44,81.998483,-37.9634,SNA01,AP3
20-11-2019 08:49,81.9797,-37.978717,SNA01,AP3
20-11-2019 08:54,81.957333,-37.987567,SNA01,AP3
20-11-2019 08:59,81.941067,-37.997617,SNA01,AP3
20-11-2019 09:05,81.936567,-37.99975,SNA01,AP3
20-11-2019 09:10,81.93695,-38.000033,SNA01,AP3
20-11-2019 09:15,81.936917,-38.000267,SNA01,AP3
20-11-2019 09:20,81.937417,-38.000683,SNA01,AP3
20-11-2019 09:25,81.937167,-38.0009,SNA01,AP3
20-11-2019 09:31,81.937317,-38.001183,SNA01,AP3
20-11-2019 09:36,81.937817,-38.0016,SNA01,AP3
20-11-2019 09:41,81.9382,-38.001917,SNA01,AP3
20-11-2019 09:47,81.93835,-38.002167,SNA01,AP3
20-11-2019 09:52,81.938767,-38.002467,SNA01,AP3
20-11-2019 09:58,81.939133,-38.002833,SNA01,AP3
20-11-2019 10:03,81.939383,-38.003067,SNA01,AP3
20-11-2019 10:09,81.939617,-38.003317,SNA01,AP3
20-11-2019 10:14,81.9398,-38.0037,SNA01,AP3
20-11-2019 10:19,81.940083,-38.004017,SNA01,AP3
20-11-2019 10:24,81.940433,-38.004133,SNA01,AP3
20-11-2019 10:30,81.94075,-38.004267,SNA01,AP3
20-11-2019 10:35,81.9416,-38.004383,SNA01,AP3
20-11-2019 10:40,81.9424,-38.004483,SNA01,AP3
20-11-2019 10:45,81.943283,-38.004583,SNA01,AP3
20-11-2019 10:50,81.94405,-38.004667,SNA01,AP3
20-11-2019 10:55,81.944917,-38.004767,SNA01,AP3
20-11-2019 11:00,81.945633,-38.004917,SNA01,AP3
20-11-2019 18:03,81.807283,-38.1613,SNA01,AP3
20-11-2019 18:09,81.810283,-38.162817,SNA01,AP3
20-11-2019 18:14,81.800217,-38.1696,SNA01,AP3
20-11-2019 18:20,81.762133,-38.195167,SNA01,AP3
20-11-2019 18:25,81.729217,-38.220267,SNA01,AP3
20-11-2019 18:30,81.6965,-38.24945,SNA01,AP3
20-11-2019 18:36,81.661383,-38.275917,SNA01,AP3
20-11-2019 18:41,81.624833,-38.299283,SNA01,AP3
20-11-2019 18:47,81.587517,-38.326383,SNA01,AP3
20-11-2019 18:52,81.560733,-38.353783,SNA01,AP3
20-11-2019 18:57,81.529067,-38.382483,SNA01,AP3
20-11-2019 19:03,81.492983,-38.412083,SNA01,AP3
20-11-2019 19:08,81.456633,-38.436883,SNA01,AP3
20-11-2019 19:13,81.417883,-38.4648,SNA01,AP3
20-11-2019 19:18,81.382217,-38.4939,SNA01,AP3
20-11-2019 19:23,81.3562,-38.5074,SNA01,AP3
20-11-2019 19:29,81.356817,-38.516567,SNA01,AP3
20-11-2019 19:34,81.360617,-38.5193,SNA01,AP3
20-11-2019 19:39,81.353867,-38.527317,SNA01,AP3
20-11-2019 19:45,81.321983,-38.557617,SNA01,AP3
20-11-2019 19:50,81.285983,-38.586983,SNA01,AP3
20-11-2019 19:55,81.293667,-38.603033,SNA01,AP3
20-11-2019 20:01,81.303433,-38.6013,SNA01,AP3
20-11-2019 20:06,81.3146,-38.601333,SNA01,AP3
20-11-2019 20:11,81.3229,-38.599283,SNA01,AP3
20-11-2019 20:17,81.3306,-38.599983,SNA01,AP3
20-11-2019 20:22,81.3409,-38.6023,SNA01,AP3
20-11-2019 20:27,81.3512,-38.6019,SNA01,AP3
20-11-2019 20:32,81.360083,-38.60385,SNA01,AP3
20-11-2019 20:37,81.367317,-38.603867,SNA01,AP3
20-11-2019 20:43,81.377233,-38.6062,SNA01,AP3
20-11-2019 20:48,81.38695,-38.607417,SNA01,AP3
20-11-2019 20:53,81.3959,-38.604967,SNA01,AP3
20-11-2019 20:58,81.405333,-38.60785,SNA01,AP3
20-11-2019 21:04,81.41605,-38.60915,SNA01,AP3
20-11-2019 21:09,81.4254,-38.6105,SNA01,AP3
20-11-2019 21:14,81.435783,-38.61365,SNA01,AP3
20-11-2019 21:19,81.443933,-38.61345,SNA01,AP3
20-11-2019 21:25,81.456767,-38.615983,SNA01,AP3
20-11-2019 21:30,81.464583,-38.6135,SNA01,AP3
20-11-2019 21:35,81.475017,-38.61415,SNA01,AP3
20-11-2019 21:40,81.485383,-38.6165,SNA01,AP3
20-11-2019 21:45,81.485933,-38.61545,SNA01,AP3
20-11-2019 21:50,81.486067,-38.61575,SNA01,AP3
20-11-2019 21:56,81.50775,-38.6141,SNA01,AP3
20-11-2019 22:01,81.515633,-38.611667,SNA01,AP3
20-11-2019 22:06,81.52505,-38.61395,SNA01,AP3
20-11-2019 22:11,81.5346,-38.612333,SNA01,AP3
20-11-2019 22:16,81.542317,-38.610733,SNA01,AP3
20-11-2019 22:22,81.551717,-38.612217,SNA01,AP3
20-11-2019 22:27,81.56085,-38.611317,SNA01,AP3
20-11-2019 22:32,81.565183,-38.609033,SNA01,AP3
20-11-2019 22:37,81.575933,-38.610583,SNA01,AP3
20-11-2019 22:42,81.5846,-38.612383,SNA01,AP3
20-11-2019 22:48,81.5927,-38.612967,SNA01,AP3
20-11-2019 22:53,81.602567,-38.612433,SNA01,AP3
20-11-2019 22:58,81.608217,-38.609633,SNA01,AP3
20-11-2019 23:03,81.618083,-38.6065,SNA01,AP3
20-11-2019 23:08,81.627783,-38.60475,SNA01,AP3
20-11-2019 23:14,81.636867,-38.601833,SNA01,AP3
20-11-2019 23:19,81.64675,-38.599967,SNA01,AP3
20-11-2019 23:24,81.650983,-38.598033,SNA01,AP3
20-11-2019 23:29,81.666117,-38.597583,SNA01,AP3
20-11-2019 23:34,81.674783,-38.59795,SNA01,AP3
20-11-2019 23:40,81.684167,-38.59255,SNA01,AP3
20-11-2019 23:45,81.689733,-38.590233,SNA01,AP3
20-11-2019 23:50,81.701267,-38.591267,SNA01,AP3
20-11-2019 23:55,81.711333,-38.590733,SNA01,AP3
21-11-2019 00:00,81.7183,-38.587383,SNA01,AP3
21-11-2019 00:05,81.729317,-38.58775,SNA01,AP3
21-11-2019 00:11,81.738133,-38.586667,SNA01,AP3
21-11-2019 00:16,81.748417,-38.588833,SNA01,AP3
21-11-2019 00:21,81.756783,-38.587167,SNA01,AP3
21-11-2019 00:26,81.76695,-38.5884,SNA01,AP3
21-11-2019 00:31,81.780717,-38.588117,SNA01,AP3
21-11-2019 00:36,81.788967,-38.586483,SNA01,AP3
21-11-2019 00:42,81.8015,-38.58695,SNA01,AP3
21-11-2019 00:47,81.811967,-38.589117,SNA01,AP3
21-11-2019 00:52,81.812667,-38.58995,SNA01,AP3
21-11-2019 00:57,81.813417,-38.590017,SNA01,AP3
21-11-2019 01:02,81.814583,-38.59065,SNA01,AP3
21-11-2019 01:08,81.814417,-38.5901,SNA01,AP3
21-11-2019 01:13,81.845383,-38.58485,SNA01,AP3
21-11-2019 01:18,81.845367,-38.598017,SNA01,AP3
21-11-2019 01:23,81.853567,-38.604083,SNA01,AP3
21-11-2019 01:28,81.861183,-38.60415,SNA01,AP3
21-11-2019 01:34,81.871317,-38.607683,SNA01,AP3
21-11-2019 01:39,81.8759,-38.6055,SNA01,AP3
21-11-2019 01:44,81.88605,-38.611167,SNA01,AP3
21-11-2019 01:49,81.910333,-38.612767,SNA01,AP3
21-11-2019 01:54,81.88105,-38.6397,SNA01,AP3
21-11-2019 02:00,81.851483,-38.66515,SNA01,AP3
21-11-2019 02:05,81.826683,-38.69325,SNA01,AP3
21-11-2019 02:10,81.79055,-38.724833,SNA01,AP3
21-11-2019 02:15,81.75725,-38.7525,SNA01,AP3
21-11-2019 02:20,81.7261,-38.781683,SNA01,AP3
21-11-2019 02:26,81.694017,-38.813917,SNA01,AP3
21-11-2019 02:31,81.663367,-38.846533,SNA01,AP3
21-11-2019 02:36,81.631567,-38.876733,SNA01,AP3
21-11-2019 02:41,81.602233,-38.909067,SNA01,AP3
21-11-2019 02:46,81.577717,-38.94105,SNA01,AP3
21-11-2019 02:52,81.548867,-38.9705,SNA01,AP3
21-11-2019 02:57,81.52415,-39.000817,SNA01,AP3
21-11-2019 03:02,81.49845,-39.034917,SNA01,AP3
21-11-2019 03:07,81.472883,-39.065333,SNA01,AP3
21-11-2019 03:12,81.453267,-39.089017,SNA01,AP3
21-11-2019 03:17,81.42715,-39.119867,SNA01,AP3
21-11-2019 03:23,81.399167,-39.147783,SNA01,AP3
21-11-2019 03:28,81.371583,-39.17405,SNA01,AP3
21-11-2019 03:33,81.350617,-39.198,SNA01,AP3
21-11-2019 03:38,81.3269,-39.22285,SNA01,AP3
21-11-2019 03:43,81.30055,-39.250633,SNA01,AP3
21-11-2019 03:48,81.2722,-39.27385,SNA01,AP3
21-11-2019 03:54,81.2668,-39.282867,SNA01,AP3
21-11-2019 03:59,81.267517,-39.283233,SNA01,AP3
21-11-2019 04:04,81.268233,-39.28345,SNA01,AP3
21-11-2019 04:09,81.268283,-39.283517,SNA01,AP3
21-11-2019 04:14,81.2693,-39.284167,SNA01,AP3
21-11-2019 04:20,81.270083,-39.284383,SNA01,AP3
21-11-2019 04:25,81.271017,-39.284317,SNA01,AP3
21-11-2019 04:30,81.271683,-39.2846,SNA01,AP3
21-11-2019 04:35,81.2719,-39.284767,SNA01,AP3
21-11-2019 04:40,81.272817,-39.284917,SNA01,AP3
21-11-2019 04:45,81.27335,-39.285867,SNA01,AP3
21-11-2019 04:51,81.27345,-39.286267,SNA01,AP3
21-11-2019 04:56,81.27385,-39.28675,SNA01,AP3
21-11-2019 05:01,81.274567,-39.286733,SNA01,AP3
21-11-2019 05:06,81.275283,-39.287033,SNA01,AP3
21-11-2019 05:11,81.27595,-39.287283,SNA01,AP3
21-11-2019 05:16,81.276717,-39.2874,SNA01,AP3
21-11-2019 05:22,81.277083,-39.28805,SNA01,AP3
21-11-2019 05:27,81.277333,-39.288317,SNA01,AP3
21-11-2019 05:32,81.277783,-39.28845,SNA01,AP3
21-11-2019 05:37,81.2783,-39.288717,SNA01,AP3
21-11-2019 05:42,81.278033,-39.288967,SNA01,AP3
21-11-2019 05:48,81.278617,-39.2891,SNA01,AP3
21-11-2019 05:53,81.279033,-39.28955,SNA01,AP3
21-11-2019 05:58,81.27935,-39.28935,SNA01,AP3
21-11-2019 06:03,81.2798,-39.289533,SNA01,AP3
21-11-2019 06:08,81.280217,-39.289967,SNA01,AP3
21-11-2019 06:14,81.280367,-39.290633,SNA01,AP3
21-11-2019 06:19,81.280583,-39.290483,SNA01,AP3
21-11-2019 06:24,81.276683,-39.2922,SNA01,AP3
21-11-2019 06:29,81.251733,-39.319467,SNA01,AP3
21-11-2019 06:34,81.230283,-39.349667,SNA01,AP3
21-11-2019 06:40,81.228217,-39.35195,SNA01,AP3
21-11-2019 06:45,81.229083,-39.35235,SNA01,AP3
21-11-2019 06:50,81.229683,-39.353217,SNA01,AP3
21-11-2019 06:55,81.230867,-39.35365,SNA01,AP3
21-11-2019 07:00,81.23165,-39.35405,SNA01,AP3
21-11-2019 07:06,81.23215,-39.35415,SNA01,AP3
21-11-2019 07:11,81.23305,-39.3545,SNA01,AP3
21-11-2019 07:16,81.233933,-39.355017,SNA01,AP3
21-11-2019 07:21,81.2345,-39.3554,SNA01,AP3
21-11-2019 07:26,81.23535,-39.355983,SNA01,AP3
21-11-2019 07:31,81.236217,-39.356533,SNA01,AP3
21-11-2019 07:37,81.237067,-39.357,SNA01,AP3
21-11-2019 07:42,81.2378,-39.357717,SNA01,AP3
21-11-2019 07:47,81.238833,-39.358683,SNA01,AP3
21-11-2019 07:52,81.240033,-39.35905,SNA01,AP3
21-11-2019 07:57,81.24,-39.359383,SNA01,AP3
21-11-2019 08:03,81.2413,-39.359733,SNA01,AP3
21-11-2019 08:08,81.242467,-39.3602,SNA01,AP3
21-11-2019 08:13,81.248383,-39.360083,SNA01,AP3
21-11-2019 08:18,81.2442,-39.36095,SNA01,AP3
21-11-2019 08:23,81.244883,-39.361617,SNA01,AP3
21-11-2019 08:29,81.245583,-39.362183,SNA01,AP3
21-11-2019 08:34,81.246417,-39.362667,SNA01,AP3
21-11-2019 08:39,81.24715,-39.363117,SNA01,AP3
21-11-2019 08:44,81.248033,-39.36365,SNA01,AP3
21-11-2019 08:49,81.2489,-39.364183,SNA01,AP3
21-11-2019 08:55,81.2498,-39.36465,SNA01,AP3
21-11-2019 09:00,81.250483,-39.364967,SNA01,AP3
21-11-2019 09:05,81.251267,-39.365383,SNA01,AP3
21-11-2019 09:10,81.252217,-39.365933,SNA01,AP3
21-11-2019 09:15,81.253167,-39.366433,SNA01,AP3
21-11-2019 09:21,81.254083,-39.366883,SNA01,AP3
21-11-2019 09:26,81.255,-39.367283,SNA01,AP3
21-11-2019 09:31,81.255967,-39.367633,SNA01,AP3
21-11-2019 09:36,81.256833,-39.36795,SNA01,AP3
21-11-2019 09:41,81.257933,-39.368333,SNA01,AP3
21-11-2019 09:46,81.2591,-39.368733,SNA01,AP3
21-11-2019 09:52,81.260183,-39.368967,SNA01,AP3
21-11-2019 09:57,81.26095,-39.369067,SNA01,AP3
21-11-2019 10:02,81.261983,-39.369283,SNA01,AP3
21-11-2019 10:07,81.263267,-39.369617,SNA01,AP3
21-11-2019 10:12,81.264117,-39.369833,SNA01,AP3
21-11-2019 10:17,81.265167,-39.3701,SNA01,AP3
21-11-2019 10:23,81.26665,-39.3705,SNA01,AP3
21-11-2019 10:28,81.267583,-39.3708,SNA01,AP3
21-11-2019 10:33,81.268683,-39.371067,SNA01,AP3
21-11-2019 10:38,81.27005,-39.3713,SNA01,AP3
21-11-2019 10:43,81.271267,-39.3715,SNA01,AP3
21-11-2019 10:49,81.27235,-39.37175,SNA01,AP3
21-11-2019 10:54,81.273583,-39.371833,SNA01,AP3
21-11-2019 10:59,81.274767,-39.37205,SNA01,AP3
21-11-2019 11:04,81.276133,-39.372217,SNA01,AP3
21-11-2019 18:03,81.33345,-39.425917,SNA01,AP3
21-11-2019 18:08,81.317233,-39.450283,SNA01,AP3
21-11-2019 18:13,81.30865,-39.46745,SNA01,AP3
21-11-2019 18:19,81.2901,-39.489467,SNA01,AP3
21-11-2019 18:24,81.2825,-39.500167,SNA01,AP3
21-11-2019 18:29,81.27585,-39.511917,SNA01,AP3
21-11-2019 18:34,81.266683,-39.504667,SNA01,AP3
21-11-2019 18:39,81.2719,-39.5153,SNA01,AP3
21-11-2019 18:44,81.264717,-39.543367,SNA01,AP3
21-11-2019 18:50,81.255133,-39.570283,SNA01,AP3
21-11-2019 18:55,81.249,-39.5784,SNA01,AP3
21-11-2019 19:00,81.2323,-39.599033,SNA01,AP3
21-11-2019 19:05,81.209283,-39.6194,SNA01,AP3
21-11-2019 19:10,81.188067,-39.64075,SNA01,AP3
